'date','min_precipitation','max_precipitation','avg_precipitation','sum_precipitation','min_snow','max_snow','avg_snow','sum_snow'
'2015-02-16',0.0,0.14000000000000001332,0.022857142857142857123,0.16000000000000000333,0.0,3.2999999999999998223,0.59999999999999997779,4.2000000000000001776
'2015-02-17',0.0,0.14000000000000001332,0.022857142857142857123,0.16000000000000000333,0.0,3.2999999999999998223,0.59999999999999997779,4.2000000000000001776
'2015-02-18',0.0,0.60999999999999998667,0.1071428571428571369,0.75,0.0,3.2999999999999998223,0.9000000000000000222,6.2999999999999998223
'2015-02-19',0.0,0.60999999999999998667,0.12142857142857142738,0.84999999999999997779,0.0,3.2999999999999998223,1.0428571428571429269,7.2999999999999998223
'2015-02-20',0.0,0.60999999999999998667,0.12142857142857142738,0.84999999999999997779,0.0,3.2999999999999998223,1.0428571428571429269,7.2999999999999998223
'2015-02-21',0.0,0.60999999999999998667,0.10142857142857142349,0.70999999999999996447,0.0,3.0,0.57142857142857139685,4.0
'2015-02-22',0.0,0.60999999999999998667,0.10142857142857142349,0.70999999999999996447,0.0,3.0,0.57142857142857139685,4.0
'2015-02-23',0.0,0.60999999999999998667,0.10142857142857142349,0.70999999999999996447,0.0,3.0,0.57142857142857139685,4.0
'2015-02-24',0.0,0.60999999999999998667,0.10142857142857142349,0.70999999999999996447,0.0,3.0,0.57142857142857139685,4.0
'2015-02-25',0.0,0.10000000000000000555,0.014285714285714287002,0.10000000000000000555,0.0,1.0,0.14285714285714284921,1.0
'2015-02-26',0.0,0.52000000000000001776,0.074285714285714288251,0.52000000000000001776,0.0,4.7999999999999998223,0.68571428571428572062,4.7999999999999998223
'2015-02-27',0.0,0.52000000000000001776,0.074285714285714288251,0.52000000000000001776,0.0,4.7999999999999998223,0.68571428571428572062,4.7999999999999998223
'2015-02-28',0.0,0.67000000000000003996,0.16999999999999998445,1.1899999999999999467,0.0,4.7999999999999998223,0.94285714285714283811,6.5999999999999996447
'2015-03-01',0.0,0.67000000000000003996,0.20571428571428571063,1.4399999999999999467,0.0,4.7999999999999998223,0.94285714285714283811,6.5999999999999996447
'2015-03-02',0.0,0.76000000000000000888,0.31428571428571433488,2.2000000000000001776,0.0,7.5,2.0142857142857142349,14.099999999999999645
'2015-03-03',0.0,0.76000000000000000888,0.31428571428571433488,2.2000000000000001776,0.0,7.5,2.0142857142857142349,14.099999999999999645
'2015-03-04',0.0,0.76000000000000000888,0.31428571428571433488,2.2000000000000001776,0.0,7.5,2.0142857142857142349,14.099999999999999645
'2015-03-05',0.0,0.76000000000000000888,0.24000000000000001887,1.6800000000000001598,0.0,7.5,1.3285714285714287363,9.3000000000000007105
'2015-03-06',0.0,0.76000000000000000888,0.24142857142857146457,1.6900000000000001687,0.0,7.5,1.3285714285714287363,9.3000000000000007105
'2015-03-07',0.0,0.76000000000000000888,0.21142857142857143792,1.4799999999999999822,0.0,7.5,1.0714285714285713968,7.5
'2015-03-08',0.0,0.76000000000000000888,0.17714285714285712969,1.2399999999999999911,0.0,7.5,1.0714285714285713968,7.5
'2015-03-09',0.0,0.46000000000000001998,0.068571428571428574838,0.48000000000000003774,0.0,0.0,0.0,0.0
'2015-03-10',0.0,0.46000000000000001998,0.068571428571428574838,0.48000000000000003774,0.0,0.0,0.0,0.0
'2015-03-11',0.0,0.81000000000000005329,0.18428571428571430268,1.2900000000000000355,0.0,0.0,0.0,0.0
'2015-03-12',0.0,0.81000000000000005329,0.18428571428571430268,1.2900000000000000355,0.0,0.0,0.0,0.0
'2015-03-13',0.0,0.81000000000000005329,0.18285714285714285698,1.2800000000000000266,0.0,0.0,0.0,0.0
'2015-03-14',0.0,0.81000000000000005329,0.12000000000000000943,0.84000000000000007993,0.0,0.0,0.0,0.0
'2015-03-15',0.0,0.81000000000000005329,0.11857142857142857761,0.83000000000000007105,0.0,0.0,0.0,0.0
'2015-03-16',0.0,0.81000000000000005329,0.11857142857142857761,0.83000000000000007105,0.0,0.0,0.0,0.0
'2015-03-17',0.0,0.81000000000000005329,0.17571428571428571174,1.2299999999999999822,0.0,4.5,0.64285714285714290472,4.5
'2015-03-18',0.0,0.4000000000000000222,0.060000000000000004718,0.42000000000000003996,0.0,4.5,0.64285714285714290472,4.5
'2015-03-19',0.0,0.4000000000000000222,0.060000000000000004718,0.42000000000000003996,0.0,4.5,0.64285714285714290472,4.5
'2015-03-20',0.0,0.4000000000000000222,0.060000000000000004718,0.42000000000000003996,0.0,4.5,0.64285714285714290472,4.5
'2015-03-21',0.0,0.4000000000000000222,0.057142857142857148011,0.4000000000000000222,0.0,4.5,0.64285714285714290472,4.5
'2015-03-22',0.0,0.4000000000000000222,0.064285714285714293247,0.4500000000000000111,0.0,4.5,0.64285714285714290472,4.5
'2015-03-23',0.0,0.4000000000000000222,0.11000000000000000055,0.77000000000000001776,0.0,4.5,0.64285714285714290472,4.5
'2015-03-24',0.0,0.32000000000000000666,0.091428571428571428492,0.64000000000000001332,0.0,0.0,0.0,0.0
'2015-03-25',0.0,0.32000000000000000666,0.091428571428571428492,0.64000000000000001332,0.0,0.0,0.0,0.0
'2015-03-26',0.0,0.32000000000000000666,0.091428571428571428492,0.64000000000000001332,0.0,0.0,0.0,0.0
'2015-03-27',0.0,0.32000000000000000666,0.091428571428571428492,0.64000000000000001332,0.0,0.0,0.0,0.0
'2015-03-28',0.0,0.32000000000000000666,0.11571428571428572784,0.81000000000000005329,0.0,0.0,0.0,0.0
'2015-03-29',0.0,0.32000000000000000666,0.10857142857142858261,0.7600000000000001199,0.0,0.0,0.0,0.0
'2015-03-30',0.0,0.27000000000000001776,0.062857142857142861425,0.44000000000000005773,0.0,0.0,0.0,0.0
'2015-03-31',0.0,0.17000000000000001221,0.030000000000000002359,0.21000000000000001998,0.0,0.0,0.0,0.0
'2015-04-01',0.0,0.17000000000000001221,0.031428571428571430712,0.22000000000000002886,0.0,0.0,0.0,0.0
'2015-04-02',0.0,0.17000000000000001221,0.031428571428571430712,0.22000000000000002886,0.0,0.0,0.0,0.0
'2015-04-03',0.0,0.17000000000000001221,0.031428571428571430712,0.22000000000000002886,0.0,0.0,0.0,0.0
'2015-04-04',0.0,0.14999999999999999444,0.028571428571428574005,0.2000000000000000111,0.0,0.0,0.0,0.0
'2015-04-05',0.0,0.14999999999999999444,0.028571428571428574005,0.2000000000000000111,0.0,0.0,0.0,0.0
'2015-04-06',0.0,0.14999999999999999444,0.028571428571428574005,0.2000000000000000111,0.0,0.0,0.0,0.0
'2015-04-07',0.0,0.17000000000000001221,0.047142857142857146068,0.33000000000000001554,0.0,0.0,0.0,0.0
'2015-04-08',0.0,0.17000000000000001221,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-04-09',0.0,0.17000000000000001221,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-04-10',0.0,0.17000000000000001221,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-04-11',0.0,0.17000000000000001221,0.025714285714285717299,0.18000000000000002109,0.0,0.0,0.0,0.0
'2015-04-12',0.0,0.17000000000000001221,0.025714285714285717299,0.18000000000000002109,0.0,0.0,0.0,0.0
'2015-04-13',0.0,0.17000000000000001221,0.025714285714285717299,0.18000000000000002109,0.0,0.0,0.0,0.0
'2015-04-14',0.0,0.080000000000000001665,0.012857142857142856914,0.089999999999999996669,0.0,0.0,0.0,0.0
'2015-04-15',0.0,0.080000000000000001665,0.012857142857142856914,0.089999999999999996669,0.0,0.0,0.0,0.0
'2015-04-16',0.0,0.080000000000000001665,0.012857142857142856914,0.089999999999999996669,0.0,0.0,0.0,0.0
'2015-04-17',0.0,1.3700000000000001065,0.20857142857142860203,1.4600000000000001865,0.0,0.0,0.0,0.0
'2015-04-18',0.0,1.3700000000000001065,0.23571428571428573728,1.6500000000000001332,0.0,0.0,0.0,0.0
'2015-04-19',0.0,1.3700000000000001065,0.24285714285714288251,1.7000000000000001776,0.0,0.0,0.0,0.0
'2015-04-20',0.0,1.3700000000000001065,0.24285714285714288251,1.7000000000000001776,0.0,0.0,0.0,0.0
'2015-04-21',0.0,1.3700000000000001065,0.23142857142857145569,1.6200000000000001065,0.0,0.0,0.0,0.0
'2015-04-22',0.0,1.3700000000000001065,0.23142857142857145569,1.6200000000000001065,0.0,0.0,0.0,0.0
'2015-04-23',0.0,1.3700000000000001065,0.23142857142857145569,1.6200000000000001065,0.0,0.0,0.0,0.0
'2015-04-24',0.0,0.2000000000000000111,0.035714285714285712303,0.25,0.0,0.0,0.0,0.0
'2015-04-25',0.0,0.050000000000000002775,0.0071428571428571435014,0.050000000000000002775,0.0,0.0,0.0,0.0
'2015-04-26',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-04-27',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-04-28',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-04-29',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-04-30',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-02',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-03',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-04',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-05',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-06',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-07',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-08',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-09',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-10',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-11',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-12',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-13',0.0,0.29999999999999998889,0.042857142857142857539,0.29999999999999998889,0.0,0.0,0.0,0.0
'2015-05-14',0.0,0.29999999999999998889,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-05-15',0.0,0.29999999999999998889,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-05-16',0.0,0.29999999999999998889,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-05-17',0.0,0.29999999999999998889,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-05-18',0.0,0.29999999999999998889,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-05-19',0.0,0.29999999999999998889,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-05-20',0.0,0.020000000000000000416,0.0028571428571428571403,0.020000000000000000416,0.0,0.0,0.0,0.0
'2015-05-21',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-22',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-23',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-05-24',0.0,0.080000000000000001665,0.011428571428571428561,0.080000000000000001665,0.0,0.0,0.0,0.0
'2015-05-25',0.0,0.080000000000000001665,0.011428571428571428561,0.080000000000000001665,0.0,0.0,0.0,0.0
'2015-05-26',0.0,0.080000000000000001665,0.011428571428571428561,0.080000000000000001665,0.0,0.0,0.0,0.0
'2015-05-27',0.0,0.080000000000000001665,0.011428571428571428561,0.080000000000000001665,0.0,0.0,0.0,0.0
'2015-05-28',0.0,1.4599999999999999644,0.22000000000000000111,1.5400000000000000355,0.0,0.0,0.0,0.0
'2015-05-29',0.0,1.4599999999999999644,0.32285714285714284255,2.2599999999999997868,0.0,0.0,0.0,0.0
'2015-05-30',0.0,1.4599999999999999644,0.37571428571428572285,2.6299999999999998934,0.0,0.0,0.0,0.0
'2015-05-31',0.0,1.4599999999999999644,0.36428571428571426826,2.5499999999999998223,0.0,0.0,0.0,0.0
'2015-06-01',0.0,1.4599999999999999644,0.36428571428571426826,2.5499999999999998223,0.0,0.0,0.0,0.0
'2015-06-02',0.0,1.4599999999999999644,0.38285714285714284033,2.6799999999999997157,0.0,0.0,0.0,0.0
'2015-06-03',0.0,1.4599999999999999644,0.40999999999999997557,2.8699999999999996624,0.0,0.0,0.0,0.0
'2015-06-04',0.0,0.71999999999999997335,0.20142857142857137353,1.409999999999999698,0.0,0.0,0.0,0.0
'2015-06-05',0.0,0.36999999999999999555,0.1071428571428571369,0.75,0.0,0.0,0.0,0.0
'2015-06-06',0.0,0.19000000000000000222,0.055714285714285716188,0.39000000000000001332,0.0,0.0,0.0,0.0
'2015-06-07',0.0,0.19000000000000000222,0.055714285714285716188,0.39000000000000001332,0.0,0.0,0.0,0.0
'2015-06-08',0.0,0.19000000000000000222,0.055714285714285716188,0.39000000000000001332,0.0,0.0,0.0,0.0
'2015-06-09',0.0,0.19000000000000000222,0.037142857142857144125,0.26000000000000000888,0.0,0.0,0.0,0.0
'2015-06-10',0.0,0.059999999999999997779,0.0099999999999999984734,0.069999999999999992783,0.0,0.0,0.0,0.0
'2015-06-11',0.0,0.35999999999999998667,0.061428571428571429602,0.42999999999999999333,0.0,0.0,0.0,0.0
'2015-06-12',0.0,0.56999999999999995115,0.13428571428571428603,0.9399999999999999467,0.0,0.0,0.0,0.0
'2015-06-13',0.0,0.56999999999999995115,0.17142857142857143015,1.1999999999999999555,0.0,0.0,0.0,0.0
'2015-06-14',0.0,0.56999999999999995115,0.17142857142857143015,1.1999999999999999555,0.0,0.0,0.0,0.0
'2015-06-15',0.0,0.56999999999999995115,0.17142857142857143015,1.1999999999999999555,0.0,0.0,0.0,0.0
'2015-06-16',0.0,0.56999999999999995115,0.17142857142857143015,1.1999999999999999555,0.0,0.0,0.0,0.0
'2015-06-17',0.0,0.56999999999999995115,0.17142857142857143015,1.1999999999999999555,0.0,0.0,0.0,0.0
'2015-06-18',0.0,0.64000000000000001332,0.21142857142857143792,1.4799999999999999822,0.0,0.0,0.0,0.0
'2015-06-19',0.0,0.64000000000000001332,0.13000000000000000444,0.91000000000000003108,0.0,0.0,0.0,0.0
'2015-06-20',0.0,0.64000000000000001332,0.094285714285714292137,0.66000000000000003108,0.0,0.0,0.0,0.0
'2015-06-21',0.0,0.64000000000000001332,0.094285714285714292137,0.66000000000000003108,0.0,0.0,0.0,0.0
'2015-06-22',0.0,0.64000000000000001332,0.094285714285714292137,0.66000000000000003108,0.0,0.0,0.0,0.0
'2015-06-23',0.0,0.64000000000000001332,0.094285714285714292137,0.66000000000000003108,0.0,0.0,0.0,0.0
'2015-06-24',0.0,1.1200000000000001065,0.2542857142857143371,1.7800000000000002486,0.0,0.0,0.0,0.0
'2015-06-25',0.0,1.1200000000000001065,0.20428571428571432044,1.4300000000000001598,0.0,0.0,0.0,0.0
'2015-06-26',0.0,1.1200000000000001065,0.20428571428571432044,1.4300000000000001598,0.0,0.0,0.0,0.0
'2015-06-27',0.0,1.1200000000000001065,0.20714285714285715633,1.4500000000000001776,0.0,0.0,0.0,0.0
'2015-06-28',0.0,1.1200000000000001065,0.26285714285714290028,1.8400000000000003019,0.0,0.0,0.0,0.0
'2015-06-29',0.0,1.1200000000000001065,0.26285714285714290028,1.8400000000000003019,0.0,0.0,0.0,0.0
'2015-06-30',0.0,1.1200000000000001065,0.26285714285714290028,1.8400000000000003019,0.0,0.0,0.0,0.0
'2015-07-01',0.0,0.39000000000000001332,0.10285714285714285531,0.71999999999999997335,0.0,0.0,0.0,0.0
'2015-07-02',0.0,0.39000000000000001332,0.061428571428571429602,0.42999999999999999333,0.0,0.0,0.0,0.0
'2015-07-03',0.0,0.39000000000000001332,0.061428571428571429602,0.42999999999999999333,0.0,0.0,0.0,0.0
'2015-07-04',0.0,0.39000000000000001332,0.072857142857142856429,0.51000000000000000888,0.0,0.0,0.0,0.0
'2015-07-05',0.0,0.11999999999999999555,0.017142857142857143709,0.11999999999999999555,0.0,0.0,0.0,0.0
'2015-07-06',0.0,0.29999999999999998889,0.059999999999999997779,0.41999999999999998445,0.0,0.0,0.0,0.0
'2015-07-07',0.0,0.29999999999999998889,0.059999999999999997779,0.41999999999999998445,0.0,0.0,0.0,0.0
'2015-07-08',0.0,0.29999999999999998889,0.059999999999999997779,0.41999999999999998445,0.0,0.0,0.0,0.0
'2015-07-09',0.0,0.29999999999999998889,0.059999999999999997779,0.41999999999999998445,0.0,0.0,0.0,0.0
'2015-07-10',0.0,0.29999999999999998889,0.059999999999999997779,0.41999999999999998445,0.0,0.0,0.0,0.0
'2015-07-11',0.0,0.41999999999999998445,0.10285714285714285531,0.71999999999999997335,0.0,0.0,0.0,0.0
'2015-07-12',0.0,0.41999999999999998445,0.11999999999999999555,0.83999999999999996891,0.0,0.0,0.0,0.0
'2015-07-13',0.0,0.41999999999999998445,0.077142857142857151897,0.54000000000000003552,0.0,0.0,0.0,0.0
'2015-07-14',0.0,0.41999999999999998445,0.077142857142857151897,0.54000000000000003552,0.0,0.0,0.0,0.0
'2015-07-15',0.0,0.41999999999999998445,0.12285714285714287308,0.86000000000000009769,0.0,0.0,0.0,0.0
'2015-07-16',0.0,0.41999999999999998445,0.12285714285714287308,0.86000000000000009769,0.0,0.0,0.0,0.0
'2015-07-17',0.0,0.41999999999999998445,0.12285714285714287308,0.86000000000000009769,0.0,0.0,0.0,0.0
'2015-07-18',0.0,0.32000000000000000666,0.062857142857142861425,0.44000000000000000222,0.0,0.0,0.0,0.0
'2015-07-19',0.0,0.32000000000000000666,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-07-20',0.0,0.32000000000000000666,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-07-21',0.0,0.32000000000000000666,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-07-22',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-07-23',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-07-24',0.0,0.35999999999999998667,0.051428571428571427659,0.35999999999999998667,0.0,0.0,0.0,0.0
'2015-07-25',0.0,0.35999999999999998667,0.051428571428571427659,0.35999999999999998667,0.0,0.0,0.0,0.0
'2015-07-26',0.0,0.35999999999999998667,0.051428571428571427659,0.35999999999999998667,0.0,0.0,0.0,0.0
'2015-07-27',0.0,1.9499999999999999555,0.33000000000000001554,2.3100000000000000532,0.0,0.0,0.0,0.0
'2015-07-28',0.0,1.9499999999999999555,0.33000000000000001554,2.3100000000000000532,0.0,0.0,0.0,0.0
'2015-07-29',0.0,1.9499999999999999555,0.33000000000000001554,2.3100000000000000532,0.0,0.0,0.0,0.0
'2015-07-30',0.0,1.9499999999999999555,0.33000000000000001554,2.3100000000000000532,0.0,0.0,0.0,0.0
'2015-07-31',0.0,1.9499999999999999555,0.27857142857142858094,1.9499999999999999555,0.0,0.0,0.0,0.0
'2015-08-01',0.0,1.9499999999999999555,0.33999999999999996891,2.3799999999999998934,0.0,0.0,0.0,0.0
'2015-08-02',0.0,1.9499999999999999555,0.33999999999999996891,2.3799999999999998934,0.0,0.0,0.0,0.0
'2015-08-03',0.0,0.42999999999999999333,0.061428571428571429602,0.42999999999999999333,0.0,0.0,0.0,0.0
'2015-08-04',0.0,0.42999999999999999333,0.061428571428571429602,0.42999999999999999333,0.0,0.0,0.0,0.0
'2015-08-05',0.0,0.42999999999999999333,0.061428571428571429602,0.42999999999999999333,0.0,0.0,0.0,0.0
'2015-08-06',0.0,0.42999999999999999333,0.061428571428571429602,0.42999999999999999333,0.0,0.0,0.0,0.0
'2015-08-07',0.0,0.42999999999999999333,0.061428571428571429602,0.42999999999999999333,0.0,0.0,0.0,0.0
'2015-08-08',0.0,1.1699999999999999289,0.16714285714285712081,1.1699999999999999289,0.0,0.0,0.0,0.0
'2015-08-09',0.0,1.1699999999999999289,0.16714285714285712081,1.1699999999999999289,0.0,0.0,0.0,0.0
'2015-08-10',0.0,1.1699999999999999289,0.16714285714285712081,1.1699999999999999289,0.0,0.0,0.0,0.0
'2015-08-11',0.0,1.1699999999999999289,0.16714285714285712081,1.1699999999999999289,0.0,0.0,0.0,0.0
'2015-08-12',0.0,1.1699999999999999289,0.16714285714285712081,1.1699999999999999289,0.0,0.0,0.0,0.0
'2015-08-13',0.0,1.1699999999999999289,0.16714285714285712081,1.1699999999999999289,0.0,0.0,0.0,0.0
'2015-08-14',0.0,1.1699999999999999289,0.16714285714285712081,1.1699999999999999289,0.0,0.0,0.0,0.0
'2015-08-15',0.0,0.28999999999999998001,0.041428571428571425716,0.28999999999999998001,0.0,0.0,0.0,0.0
'2015-08-16',0.0,0.28999999999999998001,0.041428571428571425716,0.28999999999999998001,0.0,0.0,0.0,0.0
'2015-08-17',0.0,0.28999999999999998001,0.042857142857142857539,0.29999999999999998889,0.0,0.0,0.0,0.0
'2015-08-18',0.0,0.32000000000000000666,0.088571428571428564846,0.61999999999999999555,0.0,0.0,0.0,0.0
'2015-08-19',0.0,0.32000000000000000666,0.088571428571428564846,0.61999999999999999555,0.0,0.0,0.0,0.0
'2015-08-20',0.0,0.32000000000000000666,0.088571428571428564846,0.61999999999999999555,0.0,0.0,0.0,0.0
'2015-08-21',0.0,0.32000000000000000666,0.088571428571428564846,0.61999999999999999555,0.0,0.0,0.0,0.0
'2015-08-22',0.0,0.32000000000000000666,0.047142857142857146068,0.33000000000000001554,0.0,0.0,0.0,0.0
'2015-08-23',0.0,0.32000000000000000666,0.047142857142857146068,0.33000000000000001554,0.0,0.0,0.0,0.0
'2015-08-24',0.0,0.32000000000000000666,0.045714285714285714246,0.32000000000000000666,0.0,0.0,0.0,0.0
'2015-08-25',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-08-26',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-08-27',0.0,0.13000000000000000444,0.018571428571428572062,0.13000000000000000444,0.0,0.0,0.0,0.0
'2015-08-28',0.0,0.13000000000000000444,0.018571428571428572062,0.13000000000000000444,0.0,0.0,0.0,0.0
'2015-08-29',0.0,0.13000000000000000444,0.018571428571428572062,0.13000000000000000444,0.0,0.0,0.0,0.0
'2015-08-30',0.0,0.13000000000000000444,0.018571428571428572062,0.13000000000000000444,0.0,0.0,0.0,0.0
'2015-08-31',0.0,0.13000000000000000444,0.018571428571428572062,0.13000000000000000444,0.0,0.0,0.0,0.0
'2015-09-01',0.0,0.13000000000000000444,0.018571428571428572062,0.13000000000000000444,0.0,0.0,0.0,0.0
'2015-09-02',0.0,0.13000000000000000444,0.018571428571428572062,0.13000000000000000444,0.0,0.0,0.0,0.0
'2015-09-03',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-04',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-05',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-06',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-07',0.0,1.580000000000000071,0.2257142857142857284,1.580000000000000071,0.0,0.0,0.0,0.0
'2015-09-08',0.0,1.580000000000000071,0.2257142857142857284,1.580000000000000071,0.0,0.0,0.0,0.0
'2015-09-09',0.0,1.580000000000000071,0.26714285714285718187,1.8700000000000001065,0.0,0.0,0.0,0.0
'2015-09-10',0.0,1.580000000000000071,0.27285714285714285365,1.9100000000000001421,0.0,0.0,0.0,0.0
'2015-09-11',0.0,1.580000000000000071,0.27285714285714285365,1.9100000000000001421,0.0,0.0,0.0,0.0
'2015-09-12',0.0,1.580000000000000071,0.27285714285714285365,1.9100000000000001421,0.0,0.0,0.0,0.0
'2015-09-13',0.0,1.580000000000000071,0.27285714285714285365,1.9100000000000001421,0.0,0.0,0.0,0.0
'2015-09-14',0.0,0.28999999999999998001,0.047142857142857139129,0.32999999999999996003,0.0,0.0,0.0,0.0
'2015-09-15',0.0,0.28999999999999998001,0.047142857142857139129,0.32999999999999996003,0.0,0.0,0.0,0.0
'2015-09-16',0.0,0.040000000000000000832,0.0057142857142857142807,0.040000000000000000832,0.0,0.0,0.0,0.0
'2015-09-17',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-18',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-19',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-20',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-21',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-22',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-23',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-24',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-25',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-09-26',0.0,0.11000000000000000055,0.015714285714285715356,0.11000000000000000055,0.0,0.0,0.0,0.0
'2015-09-27',0.0,1.2600000000000000088,0.19571428571428572951,1.3700000000000001065,0.0,0.0,0.0,0.0
'2015-09-28',0.0,1.2600000000000000088,0.20857142857142860203,1.4600000000000001865,0.0,0.0,0.0,0.0
'2015-09-29',0.0,1.2600000000000000088,0.36285714285714287807,2.5400000000000000355,0.0,0.0,0.0,0.0
'2015-09-30',0.0,1.2600000000000000088,0.41285714285714286697,2.8900000000000001243,0.0,0.0,0.0,0.0
'2015-10-01',0.0,1.2600000000000000088,0.41285714285714286697,2.8900000000000001243,0.0,0.0,0.0,0.0
'2015-10-02',0.0,1.2600000000000000088,0.41285714285714286697,2.8900000000000001243,0.0,0.0,0.0,0.0
'2015-10-03',0.0,1.2600000000000000088,0.39714285714285718631,2.7800000000000002486,0.0,0.0,0.0,0.0
'2015-10-04',0.0,1.080000000000000071,0.21714285714285713746,1.5200000000000000177,0.0,0.0,0.0,0.0
'2015-10-05',0.0,1.080000000000000071,0.20428571428571432044,1.4300000000000001598,0.0,0.0,0.0,0.0
'2015-10-06',0.0,0.89000000000000001332,0.17714285714285712969,1.2399999999999999911,0.0,0.0,0.0,0.0
'2015-10-07',0.0,0.89000000000000001332,0.12714285714285714079,0.89000000000000001332,0.0,0.0,0.0,0.0
'2015-10-08',0.0,0.89000000000000001332,0.12714285714285714079,0.89000000000000001332,0.0,0.0,0.0,0.0
'2015-10-09',0.0,0.89000000000000001332,0.12714285714285714079,0.89000000000000001332,0.0,0.0,0.0,0.0
'2015-10-10',0.0,0.89000000000000001332,0.12857142857142858649,0.9000000000000000222,0.0,0.0,0.0,0.0
'2015-10-11',0.0,0.89000000000000001332,0.12857142857142858649,0.9000000000000000222,0.0,0.0,0.0,0.0
'2015-10-12',0.0,0.89000000000000001332,0.12857142857142858649,0.9000000000000000222,0.0,0.0,0.0,0.0
'2015-10-13',0.0,0.010000000000000000208,0.0014285714285714285701,0.010000000000000000208,0.0,0.0,0.0,0.0
'2015-10-14',0.0,0.010000000000000000208,0.0014285714285714285701,0.010000000000000000208,0.0,0.0,0.0,0.0
'2015-10-15',0.0,0.010000000000000000208,0.0014285714285714285701,0.010000000000000000208,0.0,0.0,0.0,0.0
'2015-10-16',0.0,0.010000000000000000208,0.0014285714285714285701,0.010000000000000000208,0.0,0.0,0.0,0.0
'2015-10-17',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-10-18',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-10-19',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-10-20',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2015-10-21',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
