'fare_amount','Zone','Borough','avg_fare_borough','avg_fare_zone','avg_fare_overall'
26.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
26.309999999999998721,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
36.070000000000000284,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
30.80000000000000071,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
26.829999999999998294,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
19.730000000000000426,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
30.949999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
25.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
33.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
33.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
51.549999999999997156,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
21.079999999999998294,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
16.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
17.440000000000001278,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
28.949999999999999288,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
16.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
29.059999999999998721,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
26.679999999999999716,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
22.829999999999998293,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
24.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
32.200000000000002843,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
25.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
36.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
29.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.199999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
16.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
20.199999999999999288,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
18.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
32.200000000000002843,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
9.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
16.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
16.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
14.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
45.500000000000000001,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
9.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.3000000000000007105,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
17.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
21.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
3.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
14.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
19.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
9.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
18.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
20.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
19.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
9.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
37.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
3.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
35.420000000000001704,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
46.070000000000000282,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.52999999999999936,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
11.449999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
25.449999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
28.559999999999998721,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
52.060000000000002272,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
30.949999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
20.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
29.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
11.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
23.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
37.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
21.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
20.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
19.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
9.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
17.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
44.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
14.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
22.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
17.199999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
11.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
34.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
3.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
31.30000000000000071,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
22.239999999999998437,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
35.420000000000001704,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
9.6500000000000003552,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
26.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
21.94999999999999929,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
52.899999999999998577,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
44.560000000000002272,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
59.149999999999998577,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
24.789999999999999147,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
33.520000000000003126,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
17.440000000000001278,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
16.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
22.079999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
26.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
24.710000000000000852,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
20.949999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
16.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
23.390000000000000569,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
31.510000000000001562,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
24.699999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
18.230000000000000426,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
44.619999999999997442,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
23.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
9.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
22.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
2.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
22.199999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
11.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
19.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
10.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
23.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
11.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
31.199999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
16.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
19.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
14.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
21.199999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
17.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
9.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
16.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
27.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
23.19999999999999929,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
23.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
27.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
17.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
32.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
20.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
25.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
22.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
20.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
37.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
2.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
10.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
14.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
10.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
28.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
10.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
6.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
9.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
25.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
17.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
10.499999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
3.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
16.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
16.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
28.19999999999999929,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
19.420000000000001705,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
26.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.749999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
26.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
44.619999999999997442,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
26.329999999999998295,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
35.420000000000001704,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
31.30000000000000071,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
20.949999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
22.960000000000000853,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
33.50999999999999801,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
38.070000000000000285,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
31.30000000000000071,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
61.850000000000001421,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
14.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
17.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
51.999999999999999998,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
18.199999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
27.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
14.199999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
11.199999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
12.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
3.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
24.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
8.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
25.0,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
7.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
27.999999999999999999,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
5.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
13.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
4.5,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
22.410000000000000141,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
30.30000000000000071,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
30.30000000000000071,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
30.949999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
22.440000000000001278,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
15.210000000000000852,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
45.420000000000001704,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
30.949999999999999289,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
17.440000000000001278,'Old Astoria','Queens',35.50455084760207569,15.208549397590394036,12.929082202356608988
